RequestTime,Predicted,SendBytes,ReceiveBytes,TimeTaken,UrlType1,UrlType2,UrlType3,Method_GET,Method_POST,Method_PUT,Method_DELETE,Method_HEAD,Method_OPTIONS,Method_PATCH,GroupCount
2024-04-03,3,1133640224,18469509,5682319,0,26650,204,26795,4,0,0,55,0,0,26854
2024-04-03,4,389581,1570893,224764,0,1583,197,1774,5,0,0,1,0,0,1780
2024-04-03,5,105470511,1250404,1309804,19,3843,77,3936,3,0,0,0,0,0,3939
2024-04-03,6,1592967,369360,366271,24,1206,20,1246,4,0,0,0,0,0,1250
2024-04-04,1,85078050,10599667,1517998,9843,0,0,8075,1768,0,0,0,0,0,9843
2024-04-04,2,18233,66401,14634,112,0,0,108,4,0,0,0,0,0,112
2024-04-04,3,632078741,10287575,3142794,0,15141,196,15301,4,0,0,32,0,0,15337
2024-04-04,4,282102,1002201,156027,0,1137,181,1312,5,0,0,1,0,0,1318
2024-04-04,5,138706520,969586,1161941,37,2709,76,2821,1,0,0,0,0,0,2822
2024-04-04,6,995118,236041,217207,26,746,15,783,4,0,0,0,0,0,787
2024-04-05,1,47223124,8583129,1363686,8184,0,0,6843,1341,0,0,0,0,0,8184
2024-04-05,2,0,16178,6941,16,0,0,14,2,0,0,0,0,0,16
2024-04-05,3,579817443,9354171,3554082,0,14210,37,14235,0,0,0,12,0,0,14247
2024-04-05,4,160033,680292,143514,0,671,53,721,2,0,0,1,0,0,724
2024-04-05,5,127323682,904246,1084672,9,2515,46,2570,0,0,0,0,0,0,2570
2024-04-05,6,1320358,338470,292960,3,991,23,1017,0,0,0,0,0,0,1017
2024-04-06,1,42037619,8802884,1226314,8390,0,0,6975,1415,0,0,0,0,0,8390
2024-04-06,2,16891,58477,13431,105,0,0,98,7,0,0,0,0,0,105
2024-04-06,3,576244474,9017657,2681042,0,13747,202,13932,4,0,0,13,0,0,13949
2024-04-06,4,272782,935829,178752,0,1069,223,1287,5,0,0,0,0,0,1292
2024-04-06,5,176045098,1138507,1375227,24,2973,68,3062,3,0,0,0,0,0,3065
2024-04-06,6,844394,204248,186179,24,634,22,671,4,0,0,5,0,0,680
2024-04-07,1,65911159,10139918,1396086,9769,0,0,8127,1642,0,0,0,0,0,9769
2024-04-07,2,195,14509,2307,14,0,0,13,1,0,0,0,0,0,14
2024-04-07,3,693650726,11044905,3550630,0,16830,43,16855,0,0,0,18,0,0,16873
2024-04-07,4,128923,594853,89447,0,564,63,617,0,0,0,10,0,0,627
2024-04-07,5,147442900,1001874,1191754,29,2773,56,2858,0,0,0,0,0,0,2858
2024-04-07,6,1006767,228815,254064,3,756,17,775,0,0,0,1,0,0,776
2024-04-08,1,175981227,25914798,3037784,23494,0,0,19233,4261,0,0,0,0,0,23494
2024-04-08,2,0,19203,6656,19,0,0,17,2,0,0,0,0,0,19
2024-04-08,3,1557640172,25257602,6843345,0,36219,161,36373,0,0,0,7,0,0,36380
2024-04-08,4,357824,1685971,231682,0,1456,186,1613,0,0,0,29,0,0,1642
2024-04-08,5,166846751,1396396,1591265,10,4388,47,4445,0,0,0,0,0,0,4445
2024-04-08,6,2045251,462050,465798,4,1543,22,1565,0,0,0,4,0,0,1569
2024-04-09,1,134414867,26246160,2869295,23983,0,0,19627,4356,0,0,0,0,0,23983
2024-04-09,2,17822,66786,11059,111,0,0,104,7,0,0,0,0,0,111
2024-04-09,3,1554616508,25166921,5582227,0,36683,199,36872,6,0,0,4,0,0,36882
2024-04-09,4,350016,1443273,184246,0,1510,184,1689,5,0,0,0,0,0,1694
2024-04-09,5,154474351,1349931,1584463,4,4283,60,4346,1,0,0,0,0,0,4347
2024-04-09,6,1993564,449526,450798,17,1515,9,1537,4,0,0,0,0,0,1541
2024-04-10,1,153606765,28069316,3091832,25441,0,0,20750,4691,0,0,0,0,0,25441
2024-04-10,2,425,15763,2588,13,0,0,10,3,0,0,0,0,0,13
2024-04-10,3,1630372525,26308484,5976880,0,38147,38,38180,0,0,0,5,0,0,38185
2024-04-10,4,261075,1224660,127370,0,1152,53,1205,0,0,0,0,0,0,1205
2024-04-10,5,156806441,1391970,1563336,53,4254,81,4388,0,0,0,0,0,0,4388
2024-04-10,6,2068377,493786,523462,23,1556,37,1611,0,0,0,5,0,0,1616
2024-04-11,1,135622492,34367203,3855546,32092,0,0,26481,5611,0,0,0,0,0,32092
2024-04-11,2,195,38105,6799,32,0,0,29,3,0,0,0,0,0,32
2024-04-11,3,2252375119,36613222,8974147,0,53337,53,53384,4,0,0,2,0,0,53390
2024-04-11,4,296587,1492616,145450,0,1390,31,1420,1,0,0,0,0,0,1421
2024-04-11,5,180205536,1588749,1728378,22,4667,67,4756,0,0,0,0,0,0,4756
2024-04-11,6,2204421,496472,512363,4,1667,20,1691,0,0,0,0,0,0,1691
2024-04-12,1,153075923,29664168,3297509,27390,0,0,22529,4861,0,0,0,0,0,27390
2024-04-12,2,19926,79776,15862,122,0,0,109,13,0,0,0,0,0,122
2024-04-12,3,1877175483,30325061,6496193,0,43857,210,44049,8,0,0,10,0,0,44067
2024-04-12,4,390477,1537462,199427,0,1624,199,1809,5,0,0,9,0,0,1823
2024-04-12,5,158786480,1401226,1561015,16,4276,68,4359,1,0,0,0,0,0,4360
2024-04-12,6,1995622,455103,437891,22,1507,20,1544,4,0,0,1,0,0,1549
2024-04-13,1,162813955,33921143,6491105,30932,0,0,26372,4559,0,1,0,0,0,30932
2024-04-13,2,22722,174327,64877,205,0,0,195,10,0,0,0,0,0,205
2024-04-13,3,1679937869,19324590,5714291,0,26162,1882,28032,6,0,0,6,0,0,28044
2024-04-13,4,358022,1423352,185940,0,1511,204,1710,5,0,0,0,0,0,1715
2024-04-13,5,137432101,1067674,1263972,37,3147,67,3250,1,0,0,0,0,0,3251
2024-04-13,6,1392956,322901,344461,19,1034,88,1137,4,0,0,0,0,0,1141
2024-04-14,1,207975499,43302471,8985243,39412,0,0,34184,5228,0,0,0,0,0,39412
2024-04-14,2,17910,265999,110690,272,0,0,257,15,0,0,0,0,0,272
2024-04-14,3,2009816657,20490098,5614379,0,25881,3022,28896,4,0,0,3,0,0,28903
2024-04-14,4,320171,1250399,168445,0,1336,190,1521,5,0,0,0,0,0,1526
2024-04-14,5,146464238,1080762,1317149,16,3184,65,3264,1,0,0,0,0,0,3265
2024-04-14,6,1362944,317012,300590,19,1021,33,1064,4,0,0,5,0,0,1073
2024-04-15,1,369324710,81188897,15062168,73136,0,0,63212,9924,0,0,0,0,0,73136
2024-04-15,2,425,275612,121974,231,0,0,217,14,0,0,0,0,0,231
2024-04-15,3,3839838638,40022720,9686838,0,49400,5193,54591,0,0,0,2,0,0,54593
2024-04-15,4,312441,1722100,168187,0,1522,30,1552,0,0,0,0,0,0,1552
2024-04-15,5,154591330,1415274,1608764,24,4388,59,4469,2,0,0,0,0,0,4471
2024-04-15,6,2180313,495066,509015,4,1656,17,1677,0,0,0,0,0,0,1677
2024-04-16,1,381211890,89627951,16357119,80050,0,0,68894,11156,0,0,0,0,0,80050
2024-04-16,2,3597,275575,159607,244,0,0,236,8,0,0,0,0,0,244
2024-04-16,3,4084858950,42476248,11970497,0,51755,5690,57440,2,0,0,3,0,0,57445
2024-04-16,4,320483,1644882,170559,0,1522,34,1556,0,0,0,0,0,0,1556
2024-04-16,5,178103560,1507253,1761676,26,4646,73,4745,0,0,0,0,0,0,4745
2024-04-16,6,2337028,523619,508278,3,1766,17,1786,0,0,0,0,0,0,1786
2024-04-17,1,346409408,88837787,16669543,81867,0,0,71527,10340,0,0,0,0,0,81867
2024-04-17,2,19031,333441,147615,349,0,0,328,21,0,0,0,0,0,349
2024-04-17,3,4058155167,42618196,10035074,0,52913,6006,58911,4,0,0,4,0,0,58919
2024-04-17,4,413174,1709159,199592,0,1800,212,2004,8,0,0,0,0,0,2012
2024-04-17,5,220228113,1694947,1896596,39,4848,72,4958,1,0,0,0,0,0,4959
2024-04-17,6,2292220,519125,489562,19,1732,21,1768,4,0,0,0,0,0,1772
2024-04-18,1,339669798,77828508,13894280,72599,0,0,63494,9103,0,1,0,1,0,72599
2024-04-18,2,25586,387378,163223,394,0,0,372,22,0,0,0,0,0,394
2024-04-18,3,3601396561,36918574,8678216,0,46204,5338,51533,4,0,0,5,0,0,51542
2024-04-18,4,412051,1669254,198547,0,1798,190,1983,5,0,0,0,0,0,1988
2024-04-18,5,149939617,1553893,1709838,24,4832,68,4923,1,0,0,0,0,0,4924
2024-04-18,6,2099044,478245,518365,18,1594,21,1624,4,0,0,5,0,0,1633
2024-04-19,1,354369034,81117797,15098811,76506,0,0,66778,9727,0,1,0,0,0,76506
2024-04-19,2,22867,329318,164190,344,0,0,332,12,0,0,0,0,0,344
2024-04-19,3,3788044300,38983067,10132153,0,49707,5643,55343,4,0,0,3,0,0,55350
2024-04-19,4,440864,1845904,211692,0,1949,201,2145,5,0,0,0,0,0,2150
2024-04-19,5,136413403,1503816,1532757,38,4749,65,4851,1,0,0,0,0,0,4852
2024-04-19,6,2189049,507783,512227,29,1667,6,1698,4,0,0,0,0,0,1702
2024-04-20,1,222082218,45441528,9630169,43349,0,0,37900,5449,0,0,0,0,0,43349
2024-04-20,2,20206,230020,96440,263,0,0,249,14,0,0,0,0,0,263
2024-04-20,3,2147248071,21688418,6261294,0,28518,3267,31779,6,0,0,0,0,0,31785
2024-04-20,4,354259,1318578,158894,0,1452,193,1640,5,0,0,0,0,0,1645
2024-04-20,5,166124230,1121923,1473018,10,3350,64,3423,1,0,0,0,0,0,3424
2024-04-20,6,1902118,483238,449563,22,1442,22,1482,4,0,0,0,0,0,1486
2024-04-21,1,197716066,38875102,7794037,37227,0,0,32400,4827,0,0,0,0,0,37227
2024-04-21,2,735,162138,87518,151,0,0,148,3,0,0,0,0,0,151
2024-04-21,3,1793828603,18054213,5073886,0,24258,2643,26900,1,0,0,0,0,0,26901
2024-04-21,4,176836,671938,102481,0,744,88,829,3,0,0,0,0,0,832
2024-04-21,5,134058036,1028298,1269026,25,3025,56,3106,0,0,0,0,0,0,3106
2024-04-21,6,1283872,293531,302224,4,965,21,989,0,0,0,1,0,0,990
2024-04-22,1,398061642,89432016,16381134,84313,0,0,73686,10627,0,0,0,0,0,84313
2024-04-22,2,2724,319288,166803,289,0,0,278,11,0,0,0,0,0,289
2024-04-22,3,4269034326,44363480,10925360,0,56917,6076,62984,2,0,0,7,0,0,62993
2024-04-22,4,356341,1793749,182540,0,1725,62,1787,0,0,0,0,0,0,1787
2024-04-22,5,159923165,1399166,1650549,21,4323,59,4403,0,0,0,0,0,0,4403
2024-04-22,6,2224889,501554,527610,3,1675,30,1703,0,0,0,5,0,0,1708
2024-04-23,1,459899950,81645483,15124445,76602,0,0,66678,9923,0,0,0,1,0,76602
2024-04-23,2,22864,299274,130857,327,0,0,315,12,0,0,0,0,0,327
2024-04-23,3,3767210403,38586468,10485430,0,49087,5496,54575,4,0,0,4,0,0,54583
2024-04-23,4,440502,1799741,195800,0,1966,190,2151,5,0,0,0,0,0,2156
2024-04-23,5,131997171,1371014,1460839,29,4485,65,4577,2,0,0,0,0,0,4579
2024-04-23,6,2120995,483264,486466,24,1597,19,1636,4,0,0,0,0,0,1640
2024-04-24,1,297682386,56044375,10563050,52581,0,0,45343,7238,0,0,0,0,0,52581
2024-04-24,2,20200,233902,94198,271,0,0,258,13,0,0,0,0,0,271
2024-04-24,3,2810232662,32063405,9501185,0,42392,3423,45811,4,0,0,0,0,0,45815
2024-04-24,4,448731,1723242,176304,0,1929,229,2150,8,0,0,0,0,0,2158
2024-04-24,5,196725968,1483067,1609412,13,4327,86,4425,1,0,0,0,0,0,4426
2024-04-24,6,1993044,453259,472232,20,1496,29,1541,4,0,0,0,0,0,1545
2024-04-25,1,114053277,22957907,2986229,21698,0,0,17818,3880,0,0,0,0,0,21698
2024-04-25,2,17875,87490,28120,134,0,0,124,10,0,0,0,0,0,134
2024-04-25,3,1525920145,24149235,6126031,0,35602,268,35864,4,0,0,2,0,0,35870
2024-04-25,4,350146,1311225,176676,0,1506,191,1689,8,0,0,0,0,0,1697
2024-04-25,5,174475763,1393712,1601327,15,4174,64,4252,1,0,0,0,0,0,4253
2024-04-25,6,1945509,441955,510041,22,1466,13,1497,4,0,0,0,0,0,1501
2024-04-26,1,174071367,21737569,2633820,20652,0,0,17099,3553,0,0,0,0,0,20652
2024-04-26,2,1573,32081,10159,30,0,0,30,0,0,0,0,0,0,30
2024-04-26,3,1401755647,21891701,5177765,0,32852,77,32925,0,0,0,4,0,0,32929
2024-04-26,4,270713,1324051,174155,0,1318,49,1367,0,0,0,0,0,0,1367
2024-04-26,5,151752040,1257834,1442567,15,3882,58,3953,2,0,0,0,0,0,3955
2024-04-26,6,1736862,394495,475061,5,1315,18,1333,0,0,0,5,0,0,1338
2024-04-27,1,69184124,13557348,1800562,13194,0,0,11020,2174,0,0,0,0,0,13194
2024-04-27,2,839,40339,14218,39,0,0,33,6,0,0,0,0,0,39
2024-04-27,3,923462969,14157107,3864227,0,22047,79,22126,0,0,0,0,0,0,22126
2024-04-27,4,233351,1048696,158409,0,1060,48,1108,0,0,0,0,0,0,1108
2024-04-27,5,147846937,1078808,1314135,15,3228,56,3299,0,0,0,0,0,0,3299
2024-04-27,6,1233689,287987,296463,7,925,51,983,0,0,0,0,0,0,983
2024-04-28,1,65371368,12524936,1577982,12238,0,0,10168,2070,0,0,0,0,0,12238
2024-04-28,2,195,20647,8101,21,0,0,19,2,0,0,0,0,0,21
2024-04-28,3,822083527,12422512,3403692,0,19470,80,19548,1,0,0,1,0,0,19550
2024-04-28,4,240404,1076909,144732,0,1043,76,1119,0,0,0,0,0,0,1119
2024-04-28,5,139030124,972192,1229474,9,2905,50,2964,0,0,0,0,0,0,2964
2024-04-28,6,1215856,281886,302630,4,915,49,968,0,0,0,0,0,0,968
2024-04-29,1,104712347,20288293,2673157,19482,0,0,16368,3114,0,0,0,0,0,19482
2024-04-29,2,0,31692,14074,31,0,0,27,4,0,0,0,0,0,31
2024-04-29,3,1431464065,23148627,5638266,0,34462,73,34531,0,0,0,4,0,0,34535
2024-04-29,4,263063,1187070,179630,0,1198,38,1236,0,0,0,0,0,0,1236
2024-04-29,5,141385656,1184551,1392824,1,3738,60,3799,0,0,0,0,0,0,3799
2024-04-29,6,1878032,423645,436885,4,1418,15,1437,0,0,0,0,0,0,1437
2024-04-30,1,117292715,20912768,2547559,20069,0,0,16691,3378,0,0,0,0,0,20069
2024-04-30,2,1665,36384,11674,33,0,0,30,3,0,0,0,0,0,33
2024-04-30,3,1423852156,22277964,5120977,0,33519,71,33586,0,0,0,4,0,0,33590
2024-04-30,4,326100,1376685,156331,0,1384,42,1425,1,0,0,0,0,0,1426
2024-04-30,5,137483534,1495874,1413996,18,4928,55,4999,2,0,0,0,0,0,5001
2024-04-30,6,1778035,409352,433862,6,1335,32,1368,0,0,0,5,0,0,1373
